"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2014-Q3","T3-2014",31.337,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2015","2015",29.367,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2015-Q1","T1-2015",31.594,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2015-Q2","T2-2015",23.505,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2015-Q4","T4-2015",32.135,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2015-Q3","T3-2015",30.234,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2016","2016",23.56,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2016-Q2","T2-2016",22.065,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2016-Q1","T1-2016",23.439,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2016-Q4","T4-2016",22.106,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2016-Q3","T3-2016",26.631,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2017","2017",17.558,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2017-Q1","T1-2017",17.662,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2017-Q2","T2-2017",18.213,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2017-Q4","T4-2017",14.624,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2017-Q3","T3-2017",19.734,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2018-Q2","T2-2018",22.595,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2018-Q1","T1-2018",18.64,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","5","diploma 2-3 anni (qualifica professionale)","TOTAL","totale","2018-Q3","T3-2018",12.85,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2004","2004",483.282,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2004-Q2","T2-2004",460.701,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2004-Q1","T1-2004",478.103,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2004-Q4","T4-2004",501.668,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2004-Q3","T3-2004",492.655,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2005","2005",474.836,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2005-Q1","T1-2005",475.817,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2005-Q2","T2-2005",445.836,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2005-Q4","T4-2005",484.435,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2005-Q3","T3-2005",493.255,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2006","2006",472.803,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2006-Q2","T2-2006",455.672,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2006-Q1","T1-2006",473.824,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2006-Q4","T4-2006",464.862,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2006-Q3","T3-2006",496.855,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2007","2007",477.284,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2007-Q1","T1-2007",467.006,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2007-Q2","T2-2007",450.563,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2007-Q4","T4-2007",486.518,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2007-Q3","T3-2007",505.05,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2008","2008",474.474,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2008-Q2","T2-2008",426.119,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2008-Q1","T1-2008",458.383,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2008-Q4","T4-2008",501.449,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2008-Q3","T3-2008",511.946,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2009","2009",459.535,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2009-Q1","T1-2009",444.596,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2009-Q2","T2-2009",432.048,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2009-Q4","T4-2009",478.527,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2009-Q3","T3-2009",482.971,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2010","2010",474.047,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2010-Q2","T2-2010",447.214,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2010-Q1","T1-2010",459.764,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2010-Q4","T4-2010",496.938,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2010-Q3","T3-2010",492.272,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2011","2011",481.337,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2011-Q1","T1-2011",476.309,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2011-Q2","T2-2011",449.281,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2011-Q4","T4-2011",506.834,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2011-Q3","T3-2011",492.926,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2012","2012",481.372,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2012-Q2","T2-2012",453.79,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2012-Q1","T1-2012",483.199,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2012-Q4","T4-2012",499.305,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2012-Q3","T3-2012",489.195,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2013","2013",478.64,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2013-Q1","T1-2013",470.315,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2013-Q2","T2-2013",456.661,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2013-Q4","T4-2013",482.329,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2013-Q3","T3-2013",505.256,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2014","2014",486.75,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2014-Q2","T2-2014",467.262,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2014-Q1","T1-2014",479.6,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2014-Q4","T4-2014",498.175,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2014-Q3","T3-2014",501.964,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2015","2015",482.261,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2015-Q1","T1-2015",476.171,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2015-Q2","T2-2015",457.648,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2015-Q4","T4-2015",489.348,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2015-Q3","T3-2015",505.876,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2016","2016",474.593,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2016-Q2","T2-2016",461.152,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2016-Q1","T1-2016",471.626,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2016-Q4","T4-2016",476.238,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2016-Q3","T3-2016",489.357,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2017","2017",478.685,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2017-Q1","T1-2017",463.718,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2017-Q2","T2-2017",461.261,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2017-Q4","T4-2017",490.841,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2017-Q3","T3-2017",498.92,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2018-Q2","T2-2018",437.85,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2018-Q1","T1-2018",461.413,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","6","diploma 4-5 anni (maturità)","TOTAL","totale","2018-Q3","T3-2018",476.581,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2004","2004",10.093,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2004-Q2","T2-2004",8.687,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2004-Q1","T1-2004",8.185,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2004-Q4","T4-2004",11.856,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2004-Q3","T3-2004",11.643,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2005","2005",18.145,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2005-Q1","T1-2005",11.28,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2005-Q2","T2-2005",15.739,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2005-Q4","T4-2005",23.454,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2005-Q3","T3-2005",22.107,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2006","2006",23.443,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2006-Q2","T2-2006",20.303,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2006-Q1","T1-2006",19.065,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2006-Q4","T4-2006",28.524,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2006-Q3","T3-2006",25.88,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2007","2007",23.99,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2007-Q1","T1-2007",25.992,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2007-Q2","T2-2007",25.388,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2007-Q4","T4-2007",19.386,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2007-Q3","T3-2007",25.193,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2008","2008",23.885,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2008-Q2","T2-2008",28.061,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2008-Q1","T1-2008",21.613,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2008-Q4","T4-2008",22.581,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2008-Q3","T3-2008",23.284,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2009","2009",23.426,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2009-Q1","T1-2009",24.594,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2009-Q2","T2-2009",24.792,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2009-Q4","T4-2009",22.53,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2009-Q3","T3-2009",21.788,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2010","2010",19.872,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2010-Q2","T2-2010",20.339,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2010-Q1","T1-2010",20.411,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2010-Q4","T4-2010",17.679,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2010-Q3","T3-2010",21.06,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2011","2011",20.129,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2011-Q1","T1-2011",17.723,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2011-Q2","T2-2011",20.661,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2011-Q4","T4-2011",22.169,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2011-Q3","T3-2011",19.961,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2012","2012",20.946,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2012-Q2","T2-2012",20.704,,
"ITFG","Mezzogiorno","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y15-24","15-24 anni","11","laurea e post-laurea","TOTAL","totale","2012-Q1","T1-2012",21.583,,
